asn,hege
44507,1.5625792742176662e-05
8390,1.5616735837673123e-05
55872,1.560514418264477e-05
42110,1.5604034543118554e-05
8014,1.5589378045255724e-05
42555,1.5583650518729785e-05
6594,1.5567712806250743e-05
27229,1.55404242259893e-05
11317,1.5540281277577083e-05
8175,1.551594492962901e-05
51035,1.55154594459629e-05
28201,1.5514356183675345e-05
27845,1.5513567366486853e-05
45352,1.5508441921924203e-05
12033,1.5500772214336923e-05
58655,1.549834935560662e-05
22663,1.5480108132601764e-05
28400,1.546028436186826e-05
13904,1.542577470928104e-05
9444,1.542577470928104e-05
42925,1.542577470928104e-05
22606,1.5424677824232137e-05
31726,1.5388565658016056e-05
62183,1.5343858983786626e-05
23575,1.5336209527212766e-05
21032,1.5336089972599168e-05
38457,1.533606842303239e-05
10397,1.5334999464788925e-05
4776,1.533426425754117e-05
43139,1.5313524065016542e-05
37440,1.529844099963264e-05
26619,1.5284877050562694e-05
4540,1.5278127006011043e-05
65000,1.5255205354681636e-05
32233,1.5249019460075482e-05
21310,1.524757731362875e-05
3833,1.5246882300791512e-05
30404,1.5246405235917304e-05
57858,1.5245840917899376e-05
36114,1.5244744641252961e-05
29170,1.5232149979003267e-05
8648,1.5227878016757088e-05
9911,1.5188844488747151e-05
6582,1.5185481823225364e-05
19373,1.5178676436144814e-05
43646,1.517544332505998e-05
2512,1.5156720499235434e-05
5033,1.5156720499235434e-05
5237,1.5156720499235434e-05
16572,1.5156720499235434e-05
50498,1.5156720499235434e-05
46273,1.5139305950634763e-05
27717,1.5137134851480008e-05
8685,1.5117647738342051e-05
43110,1.5115939110075574e-05
49572,1.5103724618489416e-05
16186,1.5090662604907282e-05
21211,1.5084533601415124e-05
44863,1.5082352899362873e-05
53597,1.5081184934473233e-05
33920,1.5076240675485862e-05
27418,1.5067035762553571e-05
25387,1.5067035762553571e-05
394488,1.5067035762553571e-05
29497,1.5067035762553571e-05
18136,1.5067035762553571e-05
28166,1.5065964386459295e-05
9622,1.5065964386459295e-05
56019,1.5062822017014211e-05
21321,1.5058504669281773e-05
51034,1.5052032356152594e-05
23783,1.5049189216012288e-05
11051,1.5046803023884731e-05
262851,1.5046657278294025e-05
7341,1.5044763343759767e-05
52840,1.502464064640432e-05
28555,1.5017518104412587e-05
7342,1.499678617239109e-05
16178,1.499583473245433e-05
16285,1.4977739738625634e-05
25977,1.4977351025871702e-05
2697,1.4977351025871702e-05
18429,1.4977351025871702e-05
38631,1.4976286027016086e-05
48503,1.4976243977560716e-05
48309,1.4975524567649158e-05
12754,1.4974283152426406e-05
48526,1.4965583513131102e-05
62523,1.4941431721849798e-05
35985,1.4936502185777187e-05
16617,1.4929570792579776e-05
49289,1.4914910252748615e-05
13790,1.4893615179280761e-05
8053,1.4888634820494815e-05
8362,1.4887666289189835e-05
49455,1.4887666289189835e-05
11550,1.4868074725402702e-05
6702,1.4844645562344564e-05
35598,1.4808805768529219e-05
17492,1.4807593996273975e-05
17389,1.479798155250797e-05
47442,1.479798155250797e-05
51645,1.479798155250797e-05
33614,1.4796929308129666e-05
132510,1.4796929308129664e-05
27696,1.4793019514573887e-05
17232,1.4791472563694417e-05
11367,1.478477831305814e-05
21232,1.4784126934283532e-05
16467,1.4764230541991316e-05
41088,1.4751876911023235e-05
14291,1.4717985309773956e-05
13682,1.4716571522491628e-05
32653,1.47159656292859e-05
47447,1.4708313298796818e-05
8661,1.4708296815826104e-05
3842,1.4708296815826104e-05
12399,1.4708296815826104e-05
6740,1.4708296815826104e-05
52554,1.4707250948686454e-05
3233,1.4707250948686454e-05
37645,1.4707250948686454e-05
37680,1.4707205356869935e-05
20904,1.4698955425150454e-05
27501,1.4689605018789962e-05
19515,1.4681537451204723e-05
30466,1.4675814638624959e-05
58672,1.4666130770036298e-05
58243,1.4665955987593787e-05
41661,1.4618612079144238e-05
45904,1.4618612079144238e-05
2511,1.4617572589243246e-05
9326,1.4604597279436282e-05
24141,1.4602156389591239e-05
30282,1.4601286199587805e-05
30526,1.459148125668224e-05
24173,1.4567625821879006e-05
10617,1.4546356911454256e-05
35434,1.4538945363567465e-05
9255,1.453256850431773e-05
27951,1.4529218004924501e-05
5048,1.4527894229800036e-05
47622,1.4527894229800036e-05
47541,1.4494732663806363e-05
64227,1.4472232149637067e-05
131178,1.445399003398878e-05
22384,1.445228808288148e-05
39010,1.4443837959065492e-05
41727,1.4439242605780505e-05
24822,1.4439242605780505e-05
38818,1.4439242605780505e-05
28015,1.4439242605780505e-05
5049,1.4439242605780505e-05
45974,1.4439242605780505e-05
50544,1.4439242605780505e-05
19844,1.4437470830309259e-05
262733,1.4433670397961496e-05
42504,1.4390512821902777e-05
17665,1.4383171472742383e-05
31204,1.4383043204538555e-05
38757,1.437789547503478e-05
22625,1.436852889700123e-05
4283,1.4349557869098638e-05
49531,1.4349557869098638e-05
35567,1.4349557869098638e-05
1248,1.4349557869098638e-05
8622,1.4349557869098638e-05
10081,1.4349557869098638e-05
8264,1.4349557869098638e-05
22887,1.4349557869098638e-05
54179,1.4348537510913615e-05
19889,1.4348537510913615e-05
262673,1.4348537510913615e-05
33554,1.4293997489829888e-05
17680,1.4291167673142377e-05
7184,1.4266076886857853e-05
28747,1.425987313241677e-05
3776,1.425987313241677e-05
7754,1.4253002974694928e-05
33383,1.4251725110410566e-05
198252,1.4238142439179964e-05
53559,1.423705456272162e-05
263073,1.4229705730079746e-05
6536,1.4223394314300302e-05
9313,1.4172564220074801e-05
12257,1.4170188395734905e-05
31115,1.4170188395734905e-05
50482,1.4170120566206709e-05
39812,1.4169180792027197e-05
21992,1.4165248404372329e-05
53181,1.4164988821089063e-05
13791,1.4134376328206033e-05
51551,1.4132130906902339e-05
135391,1.4126466912183426e-05
135607,1.412068864254004e-05
24342,1.4114781563761596e-05
29691,1.4101572819665127e-05
263817,1.4101065946335198e-05
10594,1.4085516323227044e-05
6505,1.408532538043375e-05
35518,1.4081000492836354e-05
7560,1.4080503659053038e-05
33724,1.4080503659053038e-05
30029,1.4080503659053038e-05
8632,1.4080503659053038e-05
12258,1.4080503659053038e-05
34590,1.4080503659053038e-05
24186,1.4080052136193782e-05
38107,1.4079502432583985e-05
28876,1.40463925794724e-05
262688,1.4044040238247418e-05
45588,1.4039497646209122e-05
132267,1.403211878986659e-05
26617,1.4021919986380019e-05
39184,1.401724589412422e-05
15100,1.4012172915964764e-05
29072,1.3990818922371172e-05
21591,1.3990818922371172e-05
30801,1.3990818922371172e-05
7926,1.3990818922371172e-05
46664,1.3990300444441415e-05
7676,1.3989824073140777e-05
38027,1.3989824073140777e-05
55900,1.3987320297769866e-05
50463,1.3987162133841951e-05
39122,1.3973647932576678e-05
26091,1.3971788392766194e-05
43948,1.397073997497444e-05
27258,1.396293248952108e-05
60294,1.3959466192835063e-05
19711,1.3953008287580227e-05
262493,1.3944915017454397e-05
20130,1.390774007103257e-05
20552,1.3905723401451132e-05
198070,1.3903355400596392e-05
6782,1.3901134185689307e-05
37037,1.3901134185689307e-05
63612,1.3899239057666609e-05
16302,1.3897142008259389e-05
21574,1.3894126190658906e-05
38456,1.3861321066259967e-05
29686,1.3857812774411969e-05
41549,1.3844432673723011e-05
21737,1.3830858643183965e-05
39686,1.3815933626520528e-05
49565,1.3811449449007438e-05
8256,1.3811449449007438e-05
11025,1.3811449449007438e-05
57174,1.37987048287012e-05
24534,1.3783959025742714e-05
7682,1.3782865331186934e-05
18135,1.3767645625691163e-05
44889,1.3744028668095319e-05
54825,1.3729186668335984e-05
13618,1.3721764712325574e-05
7862,1.3721723022089471e-05
1590,1.372165216079498e-05
41268,1.3720788994811145e-05
31323,1.3708597389995947e-05
24582,1.3650748372604619e-05
30881,1.3639798724549627e-05
17705,1.3633966375103896e-05
7565,1.3632079975643705e-05
29282,1.3632079975643705e-05
12251,1.3632079975643705e-05
37525,1.3632041998629962e-05
203201,1.363139206094272e-05
17530,1.3631110635367936e-05
7227,1.3630221527518223e-05
58511,1.3586364311732464e-05
61400,1.3584137790221882e-05
8251,1.3578937064170107e-05
8954,1.3576351317365571e-05
29125,1.3563377207558178e-05
7287,1.3542395238961839e-05
2559,1.3542395238961839e-05
135905,1.3541491178504143e-05
17338,1.354021657662789e-05
28299,1.3524782360340305e-05
24088,1.3512223185237658e-05
9466,1.3502382355171425e-05
24176,1.3499988675582391e-05
265399,1.3483523837215924e-05
35313,1.345271050227997e-05
53242,1.3447686306078398e-05
7540,1.3395524053804834e-05
35074,1.3374861330654859e-05
136190,1.337121155073179e-05
21627,1.3368106904031417e-05
23248,1.3363535149506773e-05
17625,1.336344389892903e-05
2653,1.3361755182895469e-05
42912,1.3345225111114537e-05
40191,1.333220883504442e-05
27822,1.3325081890353167e-05
17223,1.3308873685262243e-05
29676,1.3301168687658966e-05
24916,1.3294023874686882e-05
24875,1.328345368744036e-05
32400,1.3278209621242416e-05
203178,1.3273341028916239e-05
41256,1.3273341028916239e-05
39598,1.3273341028916239e-05
12440,1.3273341028916239e-05
28391,1.3273341028916239e-05
132742,1.3272849740288866e-05
34244,1.3270361936078894e-05
33616,1.3262380440999377e-05
16030,1.3253079998792716e-05
23465,1.3242215905762325e-05
41704,1.3240424838602928e-05
7600,1.3229355900645846e-05
22343,1.3220853117307475e-05
43289,1.320851086692846e-05
327885,1.3193033693480737e-05
133275,1.3193025380206487e-05
61275,1.3188465054625636e-05
28854,1.3183957978369124e-05
262182,1.3183656292234373e-05
9569,1.3183656292234373e-05
57516,1.3183656292234373e-05
{131445},1.31836195644645e-05
59628,1.3183552427664527e-05
10993,1.3182718838151884e-05
41937,1.3182718838151884e-05
57866,1.3170697327878726e-05
21523,1.3169060053472832e-05
15699,1.3164563062751353e-05
30798,1.315636587667174e-05
28359,1.3153800561510285e-05
28640,1.3126419149603363e-05
20375,1.3120693841546187e-05
11608,1.3093971555552507e-05
288,1.3093971555552507e-05
50821,1.3093971555552507e-05
203022,1.3093671813739045e-05
47814,1.3085571285465876e-05
8751,1.3069799171551345e-05
30962,1.3060287457412217e-05
28666,1.3028108578632723e-05
9189,1.3019957916719308e-05
8487,1.3015418093017408e-05
17589,1.3006020100391528e-05
24949,1.3004286818870638e-05
29485,1.3004286818870638e-05
53612,1.3004286818870638e-05
327931,1.3004286818870638e-05
43478,1.3004286818870638e-05
25643,1.3003362119265464e-05
10986,1.3003362119265464e-05
29009,1.3003362119265464e-05
39442,1.299875331815635e-05
21365,1.2981283010164305e-05
35047,1.2959169999036318e-05
39289,1.2951684199653173e-05
17862,1.2934038657637148e-05
18988,1.2919020773543487e-05
10692,1.2918197019928743e-05
33894,1.2914602082188775e-05
32939,1.2914602082188775e-05
25720,1.2914602082188775e-05
25374,1.2914602082188775e-05
1537,1.2914602082188775e-05
7078,1.2914602082188775e-05
25876,1.2914602082188775e-05
495,1.2914602082188775e-05
16495,1.2913683759822254e-05
10001,1.2912841447122528e-05
10003,1.2912841447122528e-05
5714,1.289989881933913e-05
13368,1.2881428226838766e-05
9226,1.2875883846316735e-05
8301,1.2875207067170239e-05
48176,1.2848082101388604e-05
50503,1.2835647852199643e-05
29084,1.2826799256448886e-05
29300,1.2824917345506909e-05
18434,1.2824005400379043e-05
13778,1.2824005400379043e-05
3925,1.2822524420267688e-05
58002,1.2818972105913298e-05
30336,1.2818333463324433e-05
21371,1.2815085890699951e-05
26935,1.2783465629523999e-05
9193,1.2768174180053815e-05
19693,1.2753196163942122e-05
41931,1.2743243381367392e-05
37390,1.2735232608825042e-05
29438,1.2735232608825042e-05
34549,1.2732624297765322e-05
12387,1.2731312730988387e-05
38930,1.2730148864266036e-05
25308,1.2701848763468228e-05
12321,1.2701526702208882e-05
43061,1.268542253807973e-05
6846,1.2659842736505568e-05
45845,1.2653156885459111e-05
51815,1.2651970100930577e-05
200996,1.2645547872143174e-05
29866,1.2645547872143174e-05
58689,1.2644739193596374e-05
7753,1.2644648681492623e-05
45763,1.2644648681492623e-05
22611,1.2644648681492623e-05
15244,1.2644648681492622e-05
41435,1.2643117514799587e-05
55967,1.2635731680369408e-05
41046,1.2629873682597257e-05
45437,1.2613651088413614e-05
12360,1.260635962220349e-05
43925,1.2602702938514087e-05
37183,1.2593521719316277e-05
53078,1.2591858169218008e-05
24611,1.2575652765873766e-05
33480,1.257418114356297e-05
13776,1.2564173824212763e-05
35366,1.2560511672023565e-05
35132,1.2556596694894127e-05
30914,1.2555863135461307e-05
21230,1.2555863135461307e-05
12688,1.2555863135461307e-05
9246,1.2555863135461307e-05
138,1.2555863135461307e-05
33820,1.2555863135461307e-05
16415,1.2555863135461307e-05
45804,1.2555742481234826e-05
39572,1.2555602179980784e-05
47796,1.2555229529815663e-05
9531,1.2554970322049417e-05
40473,1.2554817912974796e-05
16942,1.2547800350407825e-05
26546,1.2545235564947188e-05
28271,1.2539364923325256e-05
11274,1.2487527283782806e-05
29468,1.2469861427541499e-05
200719,1.2466178398779441e-05
16242,1.2466178398779441e-05
38244,1.2466178398779441e-05
35470,1.2466109236428624e-05
19115,1.2465986728818274e-05
41822,1.2465695828188361e-05
16700,1.2465291962606203e-05
36224,1.2465291962606203e-05
35575,1.246058469252087e-05
46455,1.24130214273582e-05
15475,1.241267835037976e-05
8613,1.2403630135664373e-05
9535,1.2398914521765188e-05
29789,1.2398574177001394e-05
11062,1.2385948779249336e-05
9229,1.2381585155415251e-05
30721,1.2378629555470195e-05
39074,1.2376493662097576e-05
15611,1.2376493662097576e-05
197350,1.2376493662097576e-05
23714,1.2375613603162993e-05
63414,1.2375613603162993e-05
7417,1.2375613603162993e-05
29974,1.2375613603162993e-05
43075,1.2375532795166795e-05
15083,1.2374974997407938e-05
7668,1.2363515644977543e-05
6735,1.235306160202064e-05
34358,1.2333352737225812e-05
30733,1.2330184326017058e-05
27193,1.2316478958686518e-05
54048,1.2312389738907512e-05
25560,1.228680892541571e-05
20783,1.228680892541571e-05
9153,1.228680892541571e-05
43706,1.228680892541571e-05
30822,1.228680892541571e-05
200845,1.2286188897033898e-05
41330,1.2285935243719783e-05
28668,1.2285935243719783e-05
10352,1.2249135027934698e-05
13739,1.223337672231796e-05
21353,1.2230937204803722e-05
56308,1.2226549477559078e-05
34305,1.2211516681958816e-05
22364,1.2204749930739992e-05
13345,1.2197695087531634e-05
36549,1.2197124188733841e-05
395965,1.2197124188733841e-05
32328,1.2197124188733841e-05
57963,1.2197124188733841e-05
2923,1.2197124188733841e-05
263683,1.2197124188733841e-05
396016,1.2197124188733841e-05
38673,1.2197124188733841e-05
26844,1.2197124188733841e-05
42695,1.2196971184769869e-05
40861,1.2196713114359606e-05
47536,1.2196672734319501e-05
29587,1.2196256884276574e-05
47914,1.2196256884276574e-05
48437,1.2196256884276574e-05
9998,1.2196256884276574e-05
17955,1.2196256884276574e-05
20985,1.2196256884276574e-05
28048,1.2195636773654406e-05
10019,1.2195461366726832e-05
7012,1.218359788679043e-05
35645,1.2153155439420115e-05
266156,1.2148827811560051e-05
42396,1.2144746772127606e-05
37273,1.2144497748708645e-05
8879,1.214124335451524e-05
30981,1.2133641549380158e-05
60300,1.2107439452051976e-05
42548,1.2107439452051976e-05
7151,1.2107439452051976e-05
38056,1.2105760428863246e-05
134765,1.2104053406529275e-05
35236,1.2102830412109241e-05
20255,1.2099079982993738e-05
34177,1.2078251513704896e-05
32953,1.2061794565820295e-05
27932,1.2043893262108268e-05
8788,1.203961990305798e-05
41872,1.201775471537011e-05
26407,1.201775471537011e-05
25504,1.201775471537011e-05
1411,1.2016900165390152e-05
23338,1.2015076862758128e-05
9308,1.1979362849072569e-05
45025,1.1978764500458928e-05
21479,1.1967422658637643e-05
132220,1.1967296990447708e-05
37417,1.1966950408202642e-05
28349,1.1963554286035582e-05
31286,1.1963381999718421e-05
11271,1.1962674246805867e-05
44724,1.1957594876607662e-05
26652,1.1957073233564802e-05
5087,1.1953693239597067e-05
40702,1.1951621650358128e-05
34781,1.193256157833736e-05
12374,1.1928069978688243e-05
23884,1.1928069978688243e-05
45669,1.1928069978688243e-05
36590,1.1928069978688243e-05
27789,1.1928069978688243e-05
32855,1.1928069978688243e-05
4549,1.1928069978688243e-05
24926,1.1927221805946944e-05
11090,1.1927221805946942e-05
63835,1.1925828100571271e-05
22691,1.1921637965886568e-05
9341,1.190172918185562e-05
51402,1.1872421903049634e-05
21191,1.1869686767533131e-05
4267,1.186904587215197e-05
38735,1.1861037079481098e-05
203779,1.1858688062375506e-05
5726,1.184591630971735e-05
49895,1.1840105086998646e-05
47438,1.1839095638585347e-05
27382,1.18390708336164e-05
12282,1.1838385242006375e-05
9205,1.1838385242006375e-05
51704,1.1838385242006375e-05
"{203644,206157}",1.1838385242006375e-05
6949,1.1838385242006375e-05
10292,1.1838385242006375e-05
38229,1.1838385242006375e-05
34754,1.1838385242006375e-05
5479,1.1838385242006375e-05
6666,1.1838385242006375e-05
13370,1.1838385242006375e-05
24085,1.183828813872508e-05
20257,1.1837543446503734e-05
6580,1.1837543446503734e-05
40029,1.1837543446503734e-05
17049,1.1837543446503734e-05
51784,1.1837543446503734e-05
43022,1.1809622243338393e-05
17747,1.1809078036972885e-05
17216,1.1808120968531124e-05
62240,1.1799545169887525e-05
41960,1.1793407465754051e-05
32093,1.1792323686889791e-05
134772,1.178405231382059e-05
2882,1.1762951553760852e-05
40356,1.1761380200313992e-05
50056,1.1758816582707733e-05
135386,1.1755507783675842e-05
28907,1.1749548769067032e-05
38120,1.1749349334601208e-05
26020,1.174870050532451e-05
25809,1.174870050532451e-05
35445,1.174870050532451e-05
21243,1.174870050532451e-05
8132,1.174870050532451e-05
41585,1.174870050532451e-05
11520,1.174870050532451e-05
33339,1.174786508706052e-05
59092,1.1747098816479523e-05
131586,1.1746345251846617e-05
35362,1.1738310326344486e-05
262355,1.1737369193112832e-05
20647,1.173679160290524e-05
18616,1.173617593827128e-05
12886,1.1718557338936428e-05
35625,1.171532305025827e-05
45031,1.1708437093494093e-05
35686,1.169632222123755e-05
31692,1.1696037409232907e-05
9652,1.168868805065941e-05
52323,1.1681260380261559e-05
11071,1.1679620925750784e-05
24155,1.1674998425721817e-05
24538,1.1665620937473566e-05
9764,1.166559473886863e-05
47759,1.1659015768642644e-05
15765,1.1659015768642644e-05
44208,1.1659015768642644e-05
14209,1.1659015768642644e-05
33796,1.1659015768642644e-05
12007,1.1659015768642644e-05
47809,1.1659015768642644e-05
16821,1.1659015768642644e-05
52276,1.1658558481496406e-05
2015,1.1658186727617312e-05
40933,1.1658186727617312e-05
31463,1.1653930931872224e-05
49367,1.1648360245557434e-05
10778,1.1639162493297296e-05
9115,1.1635183812403205e-05
42613,1.1623066159729783e-05
24323,1.1616577210830284e-05
133296,1.1614079235031231e-05
27953,1.1613338682318515e-05
198967,1.1608782936096238e-05
132167,1.1607692714970033e-05
14104,1.1606118556425108e-05
17563,1.1601514656271508e-05
60764,1.1598864489677302e-05
31585,1.1595432982923153e-05
60171,1.1573020089773302e-05
44356,1.157102635061137e-05
3240,1.1569331031960778e-05
26923,1.1569331031960778e-05
53164,1.1569331031960778e-05
45867,1.1569331031960778e-05
46233,1.1569331031960778e-05
30866,1.1569331031960778e-05
1568,1.1569331031960778e-05
8844,1.1569331031960778e-05
1207,1.1569331031960778e-05
39028,1.1569331031960778e-05
26288,1.1569331031960778e-05
33594,1.1569331031960778e-05
59121,1.1568508368174102e-05
27964,1.1568508368174102e-05
58793,1.1568508368174102e-05
52232,1.1568508368174102e-05
30975,1.1567286401181111e-05
45775,1.1556021918673706e-05
64047,1.1548218321660504e-05
6903,1.1524328797416997e-05
6172,1.1508288596507737e-05
41678,1.1491429259929294e-05
37358,1.1488387351798278e-05
15612,1.1487095521229805e-05
15626,1.1485647359822609e-05
9757,1.1479646295278911e-05
25500,1.1479646295278911e-05
19744,1.1479646295278911e-05
42586,1.1479646295278911e-05
35158,1.1479646295278911e-05
17575,1.1479646295278911e-05
12651,1.1479646295278911e-05
25807,1.1479646295278911e-05
63014,1.1479646295278911e-05
34823,1.1479646295278911e-05
1772,1.1479646295278911e-05
205087,1.1479646295278911e-05
38805,1.1479646295278911e-05
39999,1.1479646295278911e-05
34705,1.1479646295278911e-05
46975,1.1479646295278911e-05
34914,1.1479646295278911e-05
6301,1.1479646295278911e-05
26463,1.1479646295278911e-05
10848,1.1479646295278911e-05
36300,1.1479646295278911e-05
24163,1.1479646295278911e-05
5382,1.1479646295278911e-05
34263,1.1479646295278911e-05
36263,1.1479646295278911e-05
2848,1.1479646295278911e-05
15796,1.1479646295278911e-05
5772,1.1479646295278911e-05
6744,1.1479646295278911e-05
3817,1.1479646295278911e-05
44515,1.1479646295278911e-05
263325,1.1479646295278911e-05
10903,1.1479646295278911e-05
27652,1.1479646295278911e-05
30904,1.1479646295278911e-05
53239,1.1479646295278911e-05
12423,1.1479646295278911e-05
203761,1.1479646295278911e-05
7985,1.1479646295278911e-05
38140,1.1479646295278911e-05
31791,1.1479646295278911e-05
54253,1.1479646295278911e-05
1147,1.1479646295278911e-05
18501,1.1479646295278911e-05
54680,1.1479646295278911e-05
48212,1.1479646295278911e-05
24952,1.1479646295278911e-05
196921,1.1479646295278911e-05
33398,1.1479646295278911e-05
15723,1.1479646295278911e-05
49170,1.1479646295278911e-05
213,1.1479646295278911e-05
22978,1.1479646295278911e-05
35456,1.1479646295278911e-05
31364,1.1479646295278911e-05
50999,1.1479646295278911e-05
19869,1.1479646295278911e-05
{203644},1.1479646295278911e-05
15594,1.1479646295278911e-05
393581,1.1479646295278911e-05
7397,1.1479646295278911e-05
9099,1.1479646295278911e-05
15617,1.1479646295278911e-05
29877,1.1479646295278911e-05
4531,1.1478830008730892e-05
56173,1.1478830008730892e-05
10348,1.1478830008730892e-05
6801,1.1478830008730892e-05
29990,1.1478830008730892e-05
42908,1.1478830008730892e-05
17490,1.1478830008730892e-05
58683,1.1478830008730892e-05
45372,1.1478830008730892e-05
327806,1.1478830008730892e-05
23065,1.1478830008730892e-05
4007,1.1478404537256682e-05
18150,1.1478081286331137e-05
32733,1.1477872990903608e-05
4751,1.1476435822487018e-05
8002,1.1462265327738104e-05
38235,1.1461545019376814e-05
12260,1.1461345534529221e-05
15366,1.145555242103518e-05
42730,1.1453628457289466e-05
52579,1.144873380780887e-05
20853,1.1419162151311703e-05
61889,1.1416681831429808e-05
50989,1.1401807381806617e-05
37550,1.1401113891484744e-05
24845,1.1389961558597042e-05
34619,1.1389961558597042e-05
11693,1.1389961558597042e-05
5752,1.1389961558597042e-05
34306,1.1389961558597042e-05
{135905},1.1389151649287683e-05
10015,1.1388572575397865e-05
9607,1.138701359771399e-05
1421,1.1385422988482408e-05
34248,1.1384456077060127e-05
9738,1.1365774031621904e-05
28360,1.135797514094836e-05
15011,1.1345410492900263e-05
39211,1.1342310360102609e-05
38496,1.1341428065020644e-05
27446,1.1333921292153807e-05
25542,1.1313871896735095e-05
31608,1.130996590394591e-05
12177,1.1300276821915176e-05
56089,1.1300276821915176e-05
29180,1.1300276821915176e-05
10487,1.1300276821915176e-05
34513,1.1300276821915176e-05
38726,1.1299279599257826e-05
262699,1.129049096534039e-05
49909,1.1276329800837654e-05
25892,1.126639982791357e-05
262468,1.1249584614451154e-05
63351,1.1246673679837068e-05
15965,1.1246194148630216e-05
9902,1.1236389579129228e-05
17885,1.1218000786193793e-05
38662,1.1213905544972157e-05
4208,1.1212467477687488e-05
34137,1.121059208523331e-05
18704,1.121059208523331e-05
23857,1.121059208523331e-05
26361,1.121059208523331e-05
264668,1.1209794930401263e-05
43541,1.1201890652534002e-05
9129,1.1185146609862175e-05
59796,1.1165382702239506e-05
31195,1.1164897040515621e-05
15782,1.115153114439471e-05
19875,1.1132063731650516e-05
50926,1.112969732688363e-05
15851,1.1128908148700281e-05
16626,1.1127445960329519e-05
50300,1.11248721355644e-05
30838,1.1122897809442894e-05
25888,1.1120907348551444e-05
23871,1.1120907348551444e-05
11951,1.1120907348551444e-05
6650,1.1120907348551444e-05
16117,1.1120907348551444e-05
10412,1.1120907348551444e-05
19886,1.1120907348551444e-05
51032,1.1120116570958053e-05
7131,1.1120116570958051e-05
15389,1.1119557034537928e-05
47692,1.1113160906947993e-05
25467,1.1099728605677729e-05
8495,1.1068343717840912e-05
21183,1.1066274883108346e-05
3728,1.1061740815441965e-05
34953,1.104575102752522e-05
34056,1.1041801782888964e-05
15656,1.1031789153392115e-05
49185,1.1031703368514914e-05
16345,1.103169256647886e-05
23682,1.1031397487049089e-05
39756,1.1031222611869576e-05
8587,1.1031222611869576e-05
49048,1.1031222611869576e-05
28294,1.1031222611869576e-05
25384,1.103045947954431e-05
26271,1.1030438211514843e-05
48330,1.1030438211514843e-05
39785,1.102990585581257e-05
28145,1.1029718736083823e-05
9244,1.102765054424585e-05
201706,1.1011963411083271e-05
49025,1.0994105187890806e-05
35745,1.0975939544804456e-05
22908,1.0954252145565985e-05
25002,1.0945836792871119e-05
15321,1.094153787518771e-05
31423,1.094153787518771e-05
394695,1.094153787518771e-05
22683,1.0940759852071631e-05
22442,1.0939305313896034e-05
20521,1.093151504091508e-05
262659,1.0912026543342189e-05
25983,1.0911866898142778e-05
50173,1.089692015068758e-05
11921,1.0893674471182425e-05
12716,1.087356695170293e-05
29684,1.0870759835878196e-05
22408,1.0870759061847837e-05
45558,1.0870291355680819e-05
42632,1.0867759944473885e-05
49074,1.0851853138505843e-05
42624,1.0851853138505843e-05
34606,1.0851853138505843e-05
12111,1.0851853138505843e-05
50512,1.0851853138505843e-05
21719,1.0851081492628423e-05
62955,1.0851081492628421e-05
12519,1.0849906804932761e-05
199484,1.0846128442407208e-05
30383,1.0842823516664716e-05
24953,1.083944595148945e-05
38790,1.0816039225469431e-05
25636,1.0815171830017919e-05
27751,1.0808362451600924e-05
25543,1.0806058296130606e-05
12181,1.0801738090909513e-05
15945,1.0793698269668432e-05
25660,1.0781331218722965e-05
23673,1.0762995750796765e-05
15817,1.076216840182398e-05
53250,1.076216840182398e-05
19751,1.076216840182398e-05
40749,1.076216840182398e-05
52019,1.076216840182398e-05
11084,1.076216840182398e-05
34295,1.0762157625908375e-05
131429,1.076204423997851e-05
14090,1.0761744698207926e-05
14297,1.0761403133185212e-05
39280,1.076140313318521e-05
32867,1.0761153365077129e-05
19233,1.0760908416455106e-05
135478,1.0760855976753887e-05
51028,1.072829463952156e-05
13692,1.0699333041744026e-05
264564,1.0693934145792938e-05
53131,1.0692261595099154e-05
14383,1.0680919575735672e-05
19916,1.0672483665142112e-05
18703,1.0672483665142112e-05
47883,1.0672483665142112e-05
51582,1.0671724773742002e-05
30968,1.0671724773742002e-05
53587,1.0671724773742002e-05
393559,1.0671724773742002e-05
1502,1.0668466102498407e-05
5532,1.0664608746168897e-05
9241,1.0652211207963066e-05
24028,1.0647178871910439e-05
24550,1.0646088292414495e-05
37965,1.0645240275012201e-05
35592,1.0641616553197122e-05
21396,1.0635709192112182e-05
53610,1.062517312901777e-05
14910,1.0602256448826477e-05
15102,1.0584161232345257e-05
36817,1.0582798928460245e-05
20249,1.0582798928460245e-05
7579,1.0582798928460245e-05
24147,1.058204641429879e-05
20634,1.0581752605139289e-05
28135,1.0570217845224741e-05
198541,1.0570036236083182e-05
45224,1.0567584243735668e-05
44265,1.055793025720235e-05
34073,1.0548355240369333e-05
17828,1.0537555859177773e-05
28676,1.0535296373176412e-05
34419,1.0528216722913802e-05
25061,1.0518423844187418e-05
63540,1.0504095922181336e-05
30373,1.0503316813878414e-05
55685,1.0499292047676917e-05
18170,1.0495336744387338e-05
44775,1.0493895413676174e-05
12582,1.0493114191778379e-05
17882,1.0493114191778379e-05
41391,1.0493114191778379e-05
23024,1.0492368054855582e-05
50528,1.0492368054855582e-05
27288,1.0491826628237166e-05
33362,1.0491758173572999e-05
58540,1.0487863407062292e-05
26878,1.0487606814539465e-05
30041,1.0454572157277423e-05
